course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
AT 525,Athletic Training Therapeutic Interventions: Therapeutic,2,,,AT 581,
AT 526,Manual Therapeutic Interventions in Athletic Training,2,,,"AT 521, AT 525",
AT 530,Management and Professional Issues in Athletic Training,3,,,AT 582,
AT 581,Athletic Training Clinical Education I,2,,,Admission to the MSAT program,"AT 500, AT 502"
AT 582,Athletic Training Clinical Education II,2,,,AT 581,
AT 583,Athletic Training Clinical Education III,2,,,AT 582,
AT 584,Athletic Training Clinical Education IV,2,,,AT 583,
AT 591,Seminar in Athletic Training,1,,,AT 583,AT 584
AT 699A,Applied Research Project in Athletic Training I,2,,,"Advancement to candidacy, KIN 696",AT 504
AT 699B,Applied Research Project in Athletic Training II,2,,,AT 699A,
AT 699C,Applied Research Project in Athletic Training III,2,,,AT 699B,
ATEP 304,Clinical Aspects of Athletic Training,3,,,Open to KIN majors in athletic training,
ATEP 306,Medical Aspects of Athletic Training,3,,,ATEP 490B,
ATEP 308A,Athletic Training Evaluation I,3,,,ATEP 304,
ATEP 308B,Athletic Training Evaluation II,3,,,ATEP 308A,
ATEP 310,Therapeutic Approaches in Athletic Training,3,,,ATEP 304,
ATEP 407,Management Strategies in Athletic Training,3,,,ATEP 490B,
ATEP 490A,Clinical Education in Athletic Training,2,,,Consent of instructor and successful completion of ATEP 304,
ATEP 490B,Clinical Education in Athletic Training,2,,,Consent of instructor and successful completion of ATEP 490A,
ATEP 490C,Clinical Education in Athletic Training,2,,,Consent of instructor and successful completion of ATEP 490B,
ATEP 490D,Clinical Education in Athletic Training,2,,,Consent of instructor and successful completion of ATEP 490C,
ATEP 490E,Clinical Education in Athletic Training,2,,,Consent of instructor and successful completion of ATEP 490D,
ATEP 491,Seminar in Athletic Training,1,,,Consent of instructor and successful completion of ATEP 490C,ATEP 490D
ATHL 325,Student-Athlete Leadership Development and University,1,,,"Upper-division division standing, consent of instructor",
BIOL 101,Introduction to Human Disease,3,,,Course that fulfills the 1A GE requirement,Course that fulfills the 1A GE requirement
BIOL 153,Introduction to Marine Biology,3,,,Completion of GE Area 2 and at least one course in GE Subject Area 1 (1A,Completion of GE Area 2 and at least one course in GE Subject Area 1 (1A
BIOL 153L,Introduction to Marine Biology Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 200,General Biology,4,,,Completion of GE Area 2 and at least one course in GE Subject Area 1 (1A or 1B or 1C),
BIOL 200L,General Biology Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 201,General Microbiology for Health Professionals,4,,,CHEM 111A,
BIOL 205,Human Biology,4,,,Completion of GE Area 2 and at least one course in GE Subject Area 1 (1A or 1B or 1C),
BIOL 205L,Human Biology Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 207,Human Physiology,4,,,Completion of GE Area 2 and at least one course in GE Subject Area 1 (1A or 1B or 1C),
BIOL 208,Human Anatomy,4,,,Grade of “C” or better in one of the following: ART 372,
BIOL 211,Introduction to Evolution and Diversity,5,,,CHEM 111A,CHEM 111A
BIOL 211L,Introduction to Evolution and Diversity Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 212,Introduction to Cell and Molecular Biology,4,,,BIOL 211,CHEM 111B
BIOL 212L,Introduction to Cell and Molecular Biology Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 213,Introduction to Ecology and Physiology,4,,,BIOL 211,
BIOL 213L,Introduction to Ecology and Physiology Laboratory,1,,,Open only to students who have successfully completed the equivalent of the lecture,
BIOL 260,Biostatistics,3,,,BIOL 201 or BIOL 211,
BIOL 296,Introduction to Undergraduate Directed Research,1,,,Consent of instructor,
BIOL 300,Human Immunology: In Self-Defense,3,,,Completion of the four GE Foundation courses and upper-division standing,
BIOL 301,Biology of Human Aging,3,,,Completion of the four GE Foundation courses and upper-division standing,
BIOL 311,General Microbiology,4,,,BIOL 211,
BIOL 312,Evolutionary Biology,3,,,BIOL 211,
BIOL 313,Invertebrate Zoology,4,,,BIOL 211,
BIOL 316,General Entomology,4,,,BIOL 211,
BIOL 320,Bacterial Pathogenesis,3,,,BIOL 311,
BIOL 320L,Medical Microbiology Laboratory,3,,,BIOL 311,
BIOL 322,Parasitic Diseases,4,,,BIOL 213 or BIOL 311,
BIOL 324,Vertebrate Zoology,4,,,BIOL 211,
BIOL 325,Emerging Infectious Diseases,3,,,BIOL 311,
BIOL 340,Molecular Cell Biology,3,,,BIOL 211,
BIOL 342,Human/Mammalian Physiology,3,,,BIOL 211,
BIOL 342L,Laboratory in Human/Mammalian Physiology,1,,,BIOL 342,BIOL 342
BIOL 345,Comparative Animal Physiology,3,,,BIOL 211,
BIOL 345L,Laboratory in Comparative Animal Physiology,1,,,BIOL 345,BIOL 345
BIOL 350,General Ecology,3,,,BIOL 211,
BIOL 353,Marine Biology,3,,,BIOL 153,
BIOL 355,Microbial Ecology,3,,,BIOL 311,
BIOL 355L,Microbial Ecology Laboratory,2,,,BIOL 355,BIOL 355
BIOL 370,General Genetics,4,,,BIOL 211,
BIOL 370L,General Genetics Laboratory,1,,,Requires consent of the Department of Biological Sciences,
BIOL 371,Microbial Genetics,3,,,BIOL 311,
BIOL 372,Methods in Microbial Genetics,2,,,BIOL 311,
BIOL 411,Marine Mammalogy,3,,,BIOL 345,
BIOL 415,Marine Microbiology,3,,,BIOL 353,
BIOL 416,Virology,3,,,BIOL 320,
BIOL 418,Biological Oceanography,4,,,BIOL 353 or BIOL 355 with a grade of “C” or better,
BIOL 419,Ichthyology,3,,,BIOL 211,
BIOL 420,Fisheries Ecology and Conservation,3,,,BIOL 260,BIOL 419
BIOL 421,Herpetology,4,,,BIOL 260,
BIOL 422,Elasmobranch Biology,3,,,BIOL 345,BIOL 419
BIOL 423,Mammalogy,3,,,At least one of BIOL 312,
BIOL 424,Ornithology,3,,,BIOL 211,
BIOL 425,Phycology,4,,,BIOL 353,
BIOL 427,Vascular Plant Systematics,4,,,BIOL 312,
BIOL 430,Immunology,3,,,BIOL 340;,
BIOL 431,Biology of Cancer,3,,,BIOL 340,
BIOL 432,Stem Cell Biology,3,,,BIOL 340,
BIOL 433,Developmental Biology,3,,,BIOL 340,
BIOL 434,Hematology,3,,,BIOL 340,
BIOL 435,Pharmacology and Toxicology,3,,,BIOL 340,
BIOL 439,Plant Morphology,4,,,BIOL 312,
BIOL 440L,Molecular Cell Biology Laboratory,4,,,BIOL 340,
BIOL 442,Physiology at the Limit,3,,,BIOL 342,
BIOL 443,Endocrinology,3,,,BIOL 340,
BIOL 444,Reproductive Biology,3,,,BIOL 342,
BIOL 446,Biochemical and Physiological Responses to Climate Change,3,,,BIOL 342,
BIOL 447,Molecular Plant Physiology,3,,,BIOL 340,
BIOL 448,Principles of Neurobiology,3,,,BIOL 340,
BIOL 450,Plant Ecology,3,,,BIOL 260,
BIOL 451,Wetlands and Mangrove Ecology,3,,,BIOL 260,
BIOL 452,Behavioral Ecology,3,,,BIOL 312,
BIOL 453,Visual Ecology,3,,,"BIOL 312 OR BIOL 350, all with a grade of “C” or better",
BIOL 454A,Research in Tropical Marine Ecology,3,,,BIOL 350,
BIOL 454B,Research in Tropical Terrestrial Ecology,3,,,BIOL 350,
BIOL 455,Ecology of Marine Communities,3,,,BIOL 260,
BIOL 456,Population Ecology,3,,,BIOL 260; BIOL 350,
BIOL 457,Field Methods in Ecology,4,,,BIOL 260,
BIOL 459,Conservation Biology,3,,,BIOL 260,
BIOL 462,Bioethics and Public Policy,3,,,BIOL 340,
BIOL 464,Aquatic Toxicology,3,,,BIOL 340,
BIOL 471,Bacterial Physiology,3,,,BIOL 320,
BIOL 473,Molecular Genetics,3,,,BIOL 370,
BIOL 474,Bioinformatics,3,,,BIOL 260,
BIOL 477,Biotechnology: Applications of Molecular Techniques and,4,,,BIOL 340,
BIOL 480,Seminars,1,,,Filed to graduate or Consent of Department of Biological Sciences,
BIOL 490,Selected Topics in Biology,,,,BIOL 211,
BIOL 490L,"Selected Topics in Biology, Laboratory",,,,BIOL 211,
BIOL 492A,Stem Cell Research Internship,12,,,BIOL 432,
BIOL 494,Undergraduate Internship in Biological Sciences,,,,Consent of instructor,
BIOL 495,Instruction in Laboratory Teaching,1,,,"Consent of instructor, an “A” or “B” in the course in which the student elects to do",
BIOL 496,Undergraduate Directed Research,,,,BIOL 211,
BIOL 511,Marine Mammalogy,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 515,Marine Microbiology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 516,Virology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 518,Biological Oceanography,4,,,Graduate standing in the Department of Biological Sciences,
BIOL 520,Fisheries Ecology and Conservation,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 522,Elasmobranch Biology,3,,,BIOL 345,BIOL 419
BIOL 524,Ornithology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 531,Biology of Cancer,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 532,Stem Cell Biology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 533,Developmental Biology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 535,Pharmacology and Toxicology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 540,Advanced Molecular Cell Biology and Physiology,3,,,Graduate standing and consent of instructor,
BIOL 542,Physiology at the Limit,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 543,Endocrinology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 544,Reproductive Biology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 546,Biochemical and Physiological Responses to Climate Change,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 548,Principles of Neurobiology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 550,Plant Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 551,Wetlands and Mangrove Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 552,Behavioral Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 553,Visual Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 554A,Research in Tropical Marine Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 554B,Research in Tropical Terrestrial Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 555,Ecology of Marine Communities,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 556,Population Ecology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 557,Field Methods in Ecology,4,,,Graduate standing in the Department of Biological Sciences,
BIOL 559,Conservation Biology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 560,Advanced Statistics for Biologists,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 561,Fundamentals of Data Visualization,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 562,Bioethics and Public Policy,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 563,Computer Modeling in Biology,4,,,Graduate standing in the Department of Biological Sciences,
BIOL 564,Aquatic Toxicology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 571,Bacterial Physiology,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 573,Molecular Genetics,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 574,Bioinformatics,3,,,Graduate standing in the Department of Biological Sciences,
BIOL 577,Biotechnology: Applications of Molecular Techniques and,4,,,Graduate standing in the Department of Biological Sciences,
BIOL 580,Seminars,1,,,Graduate standing in the Department of Biological Sciences,
BIOL 590,Selected Topics in Biology,,,,Graduate standing in the Department of Biological Sciences,
BIOL 590L,"Selected Topics in Biology, Laboratory",,,,Graduate standing in the Department of Biological Sciences,
BIOL 592A,Stem Cell Research Internship,12,,,BIOL 432,
BIOL 661,Seminar in Microbiology,2,,,Consent of instructor,
BIOL 696A,Research Design and Ethics,3,,,Graduate standing in the Department of Biological Sciences and departmental,
BIOL 696B,Scientific Communication,3,,,BIOL 696A,
BIOL 696C,Thesis Workshop,1,,,"BIOL 696A and 696B with a grade of “B” or better, or permission of graduate advisor",
BIOL 697,Directed Research,,,,Consent of instructor,
BIOL 698,Thesis,,,,"Advancement to Candidacy for the Master of Science in Biology, and consent of the",
BLAW 220,Introduction to Law and Business Transactions,3,,,"Open to the following programs only: Pre-Business, Legal Studies Certificate, Pre-",
BLAW 309,The Consumer in the Legal and Economic Environment,3,,,"GE Foundation requirement, one or more Explorations courses; upper-division",
BLAW 320,Legal and Regulatory Environment of Business,3,,,"CBA Pre-major and major, HFHM, ECON, CEM major, ENGR (Indust Mgmt option),",
BLAW 400,Business Ethics,3,,,"GE Foundation requirement, at least one Explorations course",
BLAW 424,International Legal Environment of Business,3,,,Freshmen excluded,
BME 100,Introduction to Biomedical Engineering,1,,,,"1A, 1C, or related GE foundation course"
BME 100H,Introduction to Biomedical Engineering,1,,,Engr Honors Program track I or II,
BME 200,Regulatory Basics and Compliance in Biomedical Engineering,1,,,BME 100,
BME 201,Programming for Biomedical Engineering,3,,,MATH 122,BME 100
BME 205,Fundamentals of Medical Electronics,2,,,,MATH 224
BME 211,Biomechanics I,3,,,PHYS 151,
BME 301,Biomedical Signals and Systems,3,,,MATH 370A,E E 380
BME 304,Biomedical Signal Processing,3,,,BME 301,
BME 304H,Biomedical Signal Processing,3,,,BME 301,
BME 311,Biomechanics II,3,,,"BME 201, BME 211",
BME 315,Bioinformatics and Genomics,3,,,BME 301,
BME 320,Biomedical Data Acquisition and Analysis,3,,,"BIOL 207 or BIOL 342 or BIOL 345 with a grade of “C” or better, CHEM 111B",BME 304
BME 370,Bio-Fluids and Transport,3,,,"BME 201, MATH 370A, PHYS 151",
BME 370H,Bio-fluids and Transport,3,,,MATH 349,
BME 406,Selected Topics in Biomedical Engineering,3,,,Senior standing in the Biomedical Engineering Major,
BME 410,Biomedical Image Processing,3,,,BME 304,
BME 425,Biomaterials,3,,,BME 311,
BME 440,Healthcare Informatics,3,,,BME 315,
BME 450,Stem Cells and Tissue Engineering,3,,,BME 311,
BME 455,Computational Biomedicine,3,,,BME 304 and BME 320,
BME 460,Biomedical Instrumentation,3,,,BME 320,
BME 490A,Biomedical Engineering Capstone,3,,,BME 311,
BME 490B,Biomedical Engineering Capstone,3,,,BME 490A,
BME 497,Directed Studies in Biomedical Engineering,,,,"Senior Standing, and consent of instructor",
BME 500,Compliance and Quality of Medical Devices,3,,,Graduate standing,
BME 505,Advanced Systems Physiology and Design,3,,,Graduate standing,
BME 510,Advanced Biomedical Imaging,3,,,Graduate Standing,
BME 515,Advanced Bioinformatics and Genomics,3,,,"Open to Biomedical Engineering MS, Computer Engineering and Computer Science MS",
BME 550,Advanced Tissue Engineering,3,,,Open to Biomedical Engineering MS only,
C/LA 195,Introduction to the Learning Community-Transition to College,1,,,Open to entering freshmen in the College of Liberal Arts,
C/LA 390A,"Career Readiness for Liberal Arts Students, Part A: Exploring",1,,,Completion of GE Foundation Requirements,
C/LA 390B,"Career Readiness for Liberal Arts Students, Part B: Developing",1,,,Completion of GE Foundation Requirements,
C/LA 390C,"Career Readiness for Liberal Arts Students, Part C: Preparing",1,,,Completion of GE Foundation Requirements,
C/LA 392A,"Graduate School Readiness, Part A: Exploring Graduate School",1,,,Completion of GE Foundation Requirements,
C/LA 392B,"Graduate School Readiness, Part B: Developing a Graduate",1,,,Completion of GE Foundation Requirements,
C/LA 392C,"Graduate School Readiness, Part C: Building a Graduate",1,,,Completion of GE Foundation Requirements,
C/LA 394A,"Law School Readiness, Part A: Preparing for Law School and a",1,,,Completion of GE Foundation Requirements,
C/LA 394B,"Law School Readiness, Part B: Becoming a Successful Law",1,,,Completion of GE Foundation Requirements,
C/LA 394C,"Law School Readiness, Part C: Law School Admissions and",1,,,Completion of GE Foundation Requirements,
C/LA 492,Liberal Arts Internship,3,,,Upper division standing and declared liberal arts major (or approval of instructor),
C/LA 499,Directed Studies: Professional Portfolio,,,,Senior Standing in Liberal Arts Major; and consent of instructor,
CAFF 223,Personal and Family Financial Management,3,,,,
CAFF 226,Consumer Life Skills,3,,,Completion of one GE foundation course,
CAFF 228,Housing in Global Perspective,3,,,Completion of one GE foundation course,
CAFF 299,Introduction to Family and Consumer Sciences,1,,,"CDFS, FLE, CAFF, FM, TC, NUTR, HFHM, FSCI majors only",
CAFF 305,What Happens in Vegas…Consumer Behavior and the Casino,3,,,GE Foundations,
CAFF 309,The Consumer in the Legal and Economic Environment,3,,,GE Foundation requirements; completion of one or more Exploration courses; upper,
CAFF 321,Family and Consumer Resource Management,3,,,GE Foundation requirements and one or more Exploration courses,
CAFF 388,Consumers vs. Technology: Who’s Winning?,3,,,"GE Foundation requirements, upper division standing, ENGL 100B",
CAFF 420,Personal Finance for the Aging,3,,,Upper division standing,
CAFF 422,Housing Policies: Public and Private,3,,,,
CAFF 423,Consumer Health,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of",
CAFF 425,Personal Financial Planning and Analysis,3,,,Completion of GE foundations,
CAFF 426,Financial Counseling,3,,,CAFF majors and minors only or consent of instructor,
CAFF 427,Consumer Dynamics,3,,,Students must have scored 11 or higher on the GWAR Placement Examination or,
CAFF 429,Consumer Protection,3,,,Freshmen are prohibited from enrolling in upper division courses,
CAFF 490,Selected Topics in Consumer Affairs,,,,Freshmen are prohibited from enrolling in upper division courses,
CAFF 492C,Internship in Consumer Affairs,3,,,"Student must be a Consumer Affairs major, have approval of a faculty advisor in",
CAFF 497,Directed Studies,,,,"Upper division standing, consent of instructor",
CAFF 499,Professionalism and Leadership in Family and Consumer,1,,,CAFF 299,
CBA 321,Business Topics For Non-Business Students,3,,,"MATH 122 or MATH 119A, Freshman and Sophomores excluded, completion of GE",
CBA 401A,Ethical Leadership,2,,,Consent of instructor,
CBA 401B,Ethical Leadership,2,,,CBA 401A,
CBA 485,International Collegiate Business Strategy Competition,3,,,"Upper Division Standing, MGMT 300",
CBA 493,Business Internship,,,,Consent of instructor,
CDFS 211,Principles and Practices of Teaching Young Children,3,,,A grade of “C” or better in PSY 100,
CDFS 214,Introduction to Curriculum for Preschool Children,3,,,A grade of “C” or better in CDFS 111,
CDFS 215,Introduction to Curriculum for Infants and Toddlers,3,,,A grade of “C” or better in CDFS 111,
CDFS 310,Diversity in Child Development,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the",
CDFS 311,"Prenatal Development, Infancy and Toddlerhood",3,,,A grade of “C” or better in CDFS 111,
CDFS 312,Family and Personal Development,3,,,GE Foundation requirements; PSY 100,
CDFS 314,The Older Child,3,,,A grade of “C” or better in CDFS 111,
CDFS 315,Observation and Assessment with Young Children,3,,,CDFS 111,
CDFS 319,Family Stress and Coping,3,,,GE Foundation requirements; ANTH 120,
CDFS 402,Child and Family Law,3,,,A grade of “C” or better in CDFS 312,
CDFS 405,A Practical Approach to Social Science Research,3,,,Completion of at least 60 units,
CDFS 406,Adult Supervision and Mentoring in the Early Childhood Classroom,3,,,CDFS 414,
CDFS 407,The Hospitalized Child,3,,,CDFS and FLE majors and CDFS Minors,
CDFS 409,"Language, Learning and the Developing Child: A Cross-Cultural Perspective",3,,,CDFS majors and minors only,
CDFS 410,International Families: Families in Cross-Cultural Perspectives,3,,,A grade of “C” or better in CDFS 312,
CDFS 411,"Child Development Applications: Connecting Research, Policy, and Practice",3,,,A grade of “C” or better in CDFS 311,
CDFS 412,Family Interaction,3,,,A grade of “C” or better in CDFS 312,
CDFS 413,Child and Family in the Community,3,,,A grade of “C” or better in CDFS 312,
CDFS 414,Preschool Practicum,3,,,A grade of “C” or better in CDFS 111,
CDFS 415,Toddler Practicum,3,,,A grade of “C” or better in CDFS 111,
CDFS 416,Administration of Child Development Programs,3,,,CDFS majors only,
CDFS 418,Parent Education,3,,,CDFS 111,
CDFS 419,Serving Individuals and Families in the Community,3,,,CDFS 312,
CDFS 490,Selected Topics in Child Development and Family Studies,,,,Freshmen are prohibited from enrolling in upper division courses,
CDFS 490D,Children and Families in New Zealand and in the U.S.A.,,,,Freshmen are prohibited from enrolling in upper division courses,
CDFS 492A,Internship in Child Development and Family Studies,3,,,Student must be a Family and Consumer Sciences: Child Development and Family Studies major; have senior standing;,
CDFS 492B,Internship in Child and Family Services,3,,,Student must be a major in Child Development and Family Studies in the option of Family Life Education;,Student must be a major in Child Development and Family Studies in the option of Family Life Education;
CDFS 497,Directed Studies,,,,"Upper division standing, consent of instructor",
CECS 100,Critical Thinking in the Digital Information Age,3,,,,ENGL 100B or GE English Composition (Area 1A)
CECS 105H,Introduction to Computer Engineering and Computer Science,1,,,Engr Honors Program track I or II,
CECS 174,Introduction to Programming and Problem Solving,3,,,,CECS 180 or MATH 122
CECS 180,Data Computing for Everyone,3,,,"Appropriate CSU Multiple Measures Placement, or concurrent enrollment in the support class of CECS 80","Appropriate CSU Multiple Measures Placement, or concurrent enrollment in the support class of CECS 80"
CECS 181,Introduction to Data Science,3,,,,CECS 174
CECS 200,Intermediate Web Design,3,,,CECS 110 with a grade of “C” or better,
CECS 201,Computer Logic Design I,3,,,"Computer Science and Computer Engineering majors, pre-majors, and minors only",MATH 122
CECS 211,Principles of Computer Engineering I,3,,,MATH 122 with a grade of “C” or better,
CECS 225,Digital Logic and Assembly Programming,3,,,"Computer Science and Computer Engineering majors, pre-majors, and minors only","CECS 174 An introductory course in digital logic and assembly programming covering number representation, digital logic, Boolean algebra and logic gates, combinatorial building blocks, latches and flip-flops, arithmetic circuits, memory system organization, machine and assembly language programming, and MIPS architecture"
CECS 228,Discrete Structures with Computing Applications,3,,,CECS 174 and (MATH 170 or MATH 122) all with a grade of “C” or better,
CECS 228H,Discrete Structures with Computing Applications,3,,,CECS 174 and MATH 122 all with a grade of “C” or better,
CECS 229,Discrete Structures with Computing Applications II,3,,,CECS 228 with a grade of “C” or better This is the second course in a two-course sequence in computing applications of discrete structures,
CECS 229H,Discrete Structures with Computing Applications II,3,,,CECS 228 or CECS 228H with a grade of “C” or better,
CECS 262,Introduction to Embedded System Programming,3,,,CECS 174 and CECS 201 all with a grade of “C” or better,
CECS 271,Introduction to Numerical Methods,3,,,CECS 229 or MATH 247 with a grade of “C” or better,
CECS 274,Data Structures,3,,,CECS 174 with a grade of “C” or better,
CECS 275,Programming and Data Structures in C++,3,,,"CECS 262 or equivalent with a grade of “C” or better Disciplined methods of design, coding and testing using the C++ programming language",
CECS 277,Object Oriented Application Development,3,,,CECS 174 with a grade of “C” or better,
CECS 278,Cyber Security Principles,3,,,"CECS 100 Principles, mechanisms, implementation, and sound practices of computer security and data protection",
CECS 280,Introduction to Data Mining,3,,,CECS 181 or STAT 181,
CECS 281,Introduction to Data Visualization for Data Science,3,,,STAT 181 or CECS 181 with a grade of “C” or better,
CECS 300,Design of Dynamic Web Sites,3,,,CECS 200 with a grade of “C” or better,
CECS 301,Computer Logic Design II,3,,,"CECS 174 , CECS 201 all with a grade of “C” or better",
CECS 301H,Computer Logic Design II,3,,,"CECS 174 , CECS 201 all with a grade of “C” or better",
CECS 302,Introduction to Computer Forensics,3,,,"CECS 100 Introduction to principles of digital forensics, evidence collection, preservation and analysis",
CECS 303,Networks and Network Security,3,,,"either CECS 278 or CECS 378 , with a grade of “C” or better An examination of common computer security threats; fundamental techniques for implementing secure software systems and networks; practical experience in attacking and defending networked systems",
CECS 311,Principles of Computer Engineering II,3,,,CECS 201 and CECS 211 all with a grade of “C” or better,
CECS 323,Database Fundamentals,3,,,CECS 228 and CECS 277 all with a grade of C or better,
CECS 325,System Programming,3,,,CECS 274 and CECS 277,
CECS 326,Operating Systems,3,,,( CECS 275 or CECS 282 or CECS 325 ) and ( CECS 341 or CECS 346) all with a grade of “C” or better,
CECS 327,Introduction to Networks and Distributed Computing,3,,,CECS 326 with a grade of “C” or better,
CECS 327H,Introduction to Networks and Distributed Computing,3,,,CECS 326 with a grade of “C” or better,
CECS 328,Algorithms,3,,,"CECS 228 and ( CECS 274 or CECS 275 ), all with a grade of “C” or better",
CECS 328H,Algorithms,3,,,"CECS 228 and ( CECS 274 or CECS 275 ), all with a grade of “C” or better",
CECS 329,Concepts of Computer Science Theory,3,,,CECS 328 with a grade of “C” or better,
CECS 341,Computer Architecture and Organization,3,,,CECS 225 with a grade of “C” or better,
CECS 342,Principles of Programming Languages,3,,,CECS 328 with a grade of “C” or better,
CECS 343,Introduction to Software Engineering,3,,,CECS 277 or CECS 275 all with a grade of “C” or better,
CECS 346,Embedded Systems I,3,,,CECS 211 and CECS 262 all with a grade of “C” or better,
CECS 346H,Embedded Systems I,3,,,CECS 211 and CECS 262 all with a grade of “C” or better,
CECS 347,Embedded Systems II,3,,,"CECS 311 , and CECS 346 all with a grade of “C” or better",
CECS 351,Social Data Analytics,3,,,CECS 280 with a grade of “C” or better,
CECS 361,Digital Design Techniques and Verification,3,,,CECS 301 with a grade of “C” or better,
CECS 378,Introduction to Computer Security Principles,3,,,CECS 229 and CECS 274 or CECS 275 all with a grade of “C” or better,
CECS 381,Stochastic Computing,3,,,CECS 229 with a grade of C or better,
CECS 401,Fundamentals of Computer Programming for Educators,3,,,Consent of Single Subject Credential Program (SSCP) is required,
CECS 402,Computer Science Fundamentals,3,,,CECS 401,
CECS 403,Digital Devices and Computing Systems,3,,,CECS 401 An overview of digital devices and the computing systems they constitute,
CECS 406,Selected Topics in Computer Science,3,,,Senior Standing,
CECS 410,Computers and Networks,3,,,Course design assumes familiarity with computers,
CECS 419,Theory of Computation,3,,,CECS 329 with a grade of “C” or better,
CECS 427,Dynamic Networks,3,,,"Completion of at least 60 units, CECS 328",
CECS 428,Analysis of Algorithms,3,,,CECS 328 with a grade of “C” or better,
CECS 429,Search Engine Technology,3,,,CECS 328 and (CECS 381 or MATH 380 or E E 381) all with a grade of “C” or better,
CECS 440,Computer Architecture,3,,,"CECS 346 and CECS 361 , all with a grade of “C” or better",
CECS 440H,Computer Architecture,3,,,( CECS 346 or CECS 346H ) and CECS 361 all with a “C” or better,
CECS 443,Software Project Management and Testing,3,,,CECS 343 with a grade of “C” or better,
CECS 444,Compiler Construction,3,,,"CECS 328 and CECS 341 , all with a grade of “C” or better",
CECS 447,Embedded Systems III,3,,,CECS 347 with a grade of “C” or better,
CECS 448,User Interface Design,3,,,CECS 343 with a grade of “C” or better or consent of instructor,
CECS 449,Computer Graphics,3,,,CECS 328 and CECS 229 or MATH 247 all with a grade of “C” or better,
CECS 450,Data Visualization,3,,,CECS 343 with a grade of “C” or better Introduction to various techniques in data visualization supporting the analytical process of turning data into wisdom,
CECS 451,Artificial Intelligence,3,,,CECS 328 with a grade of “C” or better,
CECS 453,Mobile Application Development,3,,,CECS 328 with a grade of “C” or better or consent of the instructor,
CECS 455,Introduction to Game Programming,3,,,CECS 328 with a grade of “C” or better or consent of instructor,
CECS 456,Machine Learning,3,,,CECS 381 or E E 381 or STAT 381 with a grade of “C” or better,
CECS 457,Applied Machine Learning,3,,,CECS 456,
CECS 460,System on Chip Design,3,,,CECS 361 with a grade of “C” or better,
CECS 460H,System on Chip Design,3,,,CECS 361 with a “C” or better,
CECS 461,Hardware/Software Co-design,3,,,CECS 341 or CECS 440 all with a grade of “C” or better,
CECS 463,Digital Signal Processing Design and Simulation,3,,,"CECS 271 and CECS 361 , all with a grade of “C” or better",
CECS 470,Web Programming and Accessibility,3,,,CECS 323 and CECS 343 all with a grade of “C” or better,
CECS 474,Computer Network Interoperability,3,,,CECS 326 with a grade of “C” or better,
CECS 475,Software Development with Frameworks,3,,,CECS 343 with a grade of “C” or better,
CECS 478,Introduction to Data Security and Privacy,3,,,CECS 328 or CECS 346 with a grade of “C” or better,
CECS 480,Quantum Computation,3,,,CECS 328,
CECS 490A,Computer Engineering Senior Project I,3,,,"CECS 347 with a grade of “C” or better, senior standing",
CECS 490B,Computer Engineering Senior Project II,3,,,CECS 490A with a grade of “C” or better,
