course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
EDSP 554,Foundations of Special Education and Dual Language Development/Immersion,3,,,Admission to the Master of Arts in Dual Language Development,
EDSP 558,Literacy Supports for Students with Diverse Abilities,4,,,EDSP 454 and EDSP 410,
EDSP 570,Community Inclusion: Introduction to Individuals with Disabilities,3,,,"Masters in Science, Special Education Majors Only",
EDSP 578,Instructional Methods and Strategies for Individuals with Extensive Support Needs,3,,,Admission to the Preliminary Education Specialist Credential Program or admittance to Master of Science in Special Education Program,
EDSP 586,Education Specialist Intern Credential Supervision for Mild/Moderate and Extensive Support Needs,2,,,Full admittance to Preliminary Education Specialist Credential Program and Education Specialist Intern Program pathway,
EDSP 587,Student Teaching: Mild/Moderate Support Needs,8,,,Full admission to the Preliminary Education Specialist Credential or Intern Credential for Mild/Moderate Support Needs,
EDSP 587A,Student Teaching for Mild/Moderate Support Needs: Additional or Dual Credential,4,,,Full admission to the Preliminary Education Specialist Credential or Intern Credential for Mild/Moderate Support Needs,
EDSP 587B,Advanced Field Study and Seminar: Education Specialist Credential in Mild/Moderate Disabilities,6,,,Full admission to the Preliminary Education Specialist Credential in Mild/Moderate Disabilities,
EDSP 588A,Student Teaching for Extensive Support Needs: Additional or Dual Credential,4,,,Full admission to the Preliminary Education Specialist Credential or Intern Credential for Extensive Support Needs,
EDSP 588B,Advanced Field Study and Seminar: Education Specialist Credential in Moderate/Severe Disabilities,6,,,Full admission to the Preliminary Education Specialist Credential in Moderate/Severe Disabilities,
EDSP 589,Student Teaching Seminar: Education Specialist,1,,,Full admittance to Preliminary Education Specialist Credential Program and admission to student teaching,
EDSP 695S,Seminar in Special Education,3,,,"Masters of Science, Special Education Majors Only",
EDSS 300A,T - Introduction to Teaching,3,,,Advanced sophomore or junior standing,
EDSS 450A,Curriculum and Methods in Teaching Art,3,,,EDSS 300A,
EDSS 450B,Curriculum and Methods in Teaching Dance,3,,,EDSS 300B,
EDSS 450C,Curriculum and Methods in Teaching Science,4,,,EDSS 300C,
EDSS 450D,Curriculum and Methods in Teaching Health Science,3,,,EDSS 300D,
EDSS 450E,Curriculum and Methods in Teaching Ethnic Studies,3,,,Admission to the Single Subject Credential Program or permission of the Director of the Single Subject Credential Program,
EDSS 450F,Curriculum and Methods in Teaching World Languages,3,,,EDSS 300F,
EDSS 450G,Curriculum and Methods in Teaching English,3,,,EDSS 300G,
EDSS 450M,Curriculum and Methods in Teaching Mathematics,3,,,EDSS 300M,
EDSS 450N,Curriculum and Methods in Teaching Music,3,,,EDSS 300N,
EDSS 450P,Curriculum and Methods in Teaching Physical Education,3,,,EDSS 300P,
EDSS 450S,Curriculum and Methods in Teaching Social Science,3,,,EDSS 300S,
EDSS 450T,Curriculum and Methods in Teaching Theater,3,,,EDSS 300T,
EDSS 472A,Student Teaching,7,,,"EDSS 450A , EDSS 450B , EDSS 450C , EDSS 450D , EDSS 450F , EDSS 450G , EDSS 450M , EDSS 450N , EDSS 450P , EDSS 450S , or EDSS 450T",EDSS 473A-Z
EDSS 472B,Student Teaching,8,,,"EDSS 450A , EDSS 450B , EDSS 450C , EDSS 450D , EDSS 450F , EDSS 450G , EDSS 450M , EDSS 450N , EDSS 450P , EDSS 450S , or EDSS 450T",EDSS 473A-Z
EDSS 472C,Student Teaching,5,,,"EDSS 450A , EDSS 450B , EDSS 450C , EDSS 450D , EDSS 450F , EDSS 450G , EDSS 450M , EDSS 450N , EDSS 450P , EDSS 450S , or EDSS 450T",EDSS 473A-Z Student teaching in the candidate’s subject for a minimum of five periods daily for the length of the placement school’s semester (approximately 20 weeks)
EDSS 473A,Z - Student Teaching Seminar,3,,,"EDSS 450A , EDSS 450B , EDSS 450C , EDSS 450D , EDSS 450F , EDSS 450G , EDSS 450M , EDSS 450N , EDSS 450P , EDSS 450S , or EDSS 450T (450 suffix must match 473 suffix with the exception of Z)",
EDSS 490,Selected Topics - Academic Subjects,,,,Department Consent Required,EDSS 472A
EDSS 497,Independent Study,,,,Consent of instructor and Single Subject Program Coordinator,
EDSS 572A,Intern Student Teaching,7,,,Admission to the Single Subject Intern Program; offer of intern teaching position from a cooperating school district; submission of application to student teach by the deadline and approval for advancement to intern student teaching by the Credential Advisor and Director of the Single Subject Credential Program,EDSS 473A-Z
EDSS 572B,Intern Student Teaching,8,,,Admission to the Single Subject Intern Program; offer of intern teaching position from a cooperating school district; submission of application to student teach by the deadline and approval for advancement to intern student teaching by the Credential Advisor and Director of the Single Subject Credential Program,EDSS 473A-Z
EDSS 572C,Intern Student Teaching,5,,,Admission to the Single Subject Intern Program; offer of intern teaching position from a cooperating school district; submission of application to student teach by the deadline and approval for advancement to intern student teaching by the Credential Advisor and Director of the Single Subject Credential Program,EDSS 473A-Z
EESJ 550,"Foundations of Equity, Education, and Social Justice",3,,,"Equity, Education and Social Justice Majors only",
EESJ 551,Critical Pedagogies,3,,,"Equity, Education and Social Justice Majors Only",
EESJ 560,History of Social and Educational Inequalities,3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 561,Urban Educational Policy,3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 562,"Resistance, Agency and Identity in Education",3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 564,"Language, Culture, and Education",3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 566,Education and Global Inequities,3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 567,Activism and Social Movements in a Global Perspective,3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 568,"Globalization, Power, and Educational Inequities",3,,,Enrollment of non-degree students only allowed with instructor permission,
EESJ 695,"Equity, Education, and Social Justice Capstone",3,,,"Equity, Education and Social Justice Majors only",
EMER 301,Emergency Management and Planning,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
EMER 401,Advanced Concepts and Integration in Emergency Management and Homeland Security,3,,,EMER 301 or consent of instructor,
EMER 500,Information Literacy and Practical Writing Applications for Emergency Management,3,,,Open to EMER graduate students only,
EMER 506,Emergency Management and Homeland Security,3,,,Open to EMER graduate students only Corequisite(s): EMER 500,
EMER 530,Applied Research Methods and Analytical Techniques for Decision Support and Innovation,4,,,EMER 506,
EMER 540,Emergency Management Organizations: Constructs for Influencing Complex Systems,3,,,"Open to EMER graduate students only Historical events, policies, and complex organizational settings that shape emergency management organizations",
EMER 547,"Continuity of Operations, Recovery, and Emergency Management",3,,,EMER 500 and EMER 506,
EMER 548,"Risk, Crisis, and Inter-Agency Communications",3,,,EMER 500,
EMER 601,"Technology, Cybersecurity, and Emergency Management",3,,,EMER 500 and EMER 506,
EMER 605,Population Health Constructs for the Emergency Services Sector,3,,,EMER 500,
EMER 630,Policy Formulation and Implementation for the Emergency Services,3,,,EMER 500 and EMER 506,
EMER 631,International Emergency Administration Systems: Comparative Analysis,3,,,EMER 500,
EMER 661,Emergency Management Leadership Across the Megacommunity,3,,,"EMER 500 , EMER 506 , and EMER 540",
EMER 671,Strategic Planning and Integrative Practices in Emergency Services Administration,3,,,"EMER 500 , EMER 506 , EMER 530 , EMER 540 , and EMER 548",
EMER 690,Selected Topics in Emergency Management,,,,EMER 500 and EMER 506,
EMER 694,Project: Strategic Planning and Integrative Practices in Emergency Services Administration,3,,,EMER 671 and Advancement to Candidacy Capstone course synthesizing research in emergency services management and research methodologies leading to the development and implementation of a project designed to provide solutions to a problem within the emergency services meta-community,
EMER 695,Independent Study,,,,Department consent,
EMER 697,Directed Studies,3,,,"EMER 500 , EMER 506 , and EMER 530",
EMER 698,Thesis,3,,,EMER 671 and Advancement to Candidacy,
ENGL 100A,Composition I,3,,,CSU General Education Written Communication Placement,
ENGL 242,The Bible as Literature,3,,,One GE Foundation course,
ENGL 300,Advanced Composition,3,,,GE Foundation requirements and upper-division standing,
ENGL 301A,English Proficiency,3,,,ENGL 100B or equivalent,
ENGL 301B,English Proficiency,3,,,ENGL 100B or equivalent,
ENGL 304,Intermediate Creative Writing: Creative Nonfiction,3,,,One lower-division course in creative writing taken at an accredited college or university,
ENGL 305,Intermediate Creative Writing: Fiction,3,,,One lower-division course in creative writing taken at an accredited college or university,
ENGL 306,Intermediate Creative Writing: Poetry,3,,,One lower-division course in creative writing taken at an accredited college or university,
ENGL 307,Intermediate Creative Writing: The Novel,3,,,One lower-division course in creative writing taken at an accredited college or university,
ENGL 309,Applied Composition for Educators - K-8,3,,,Liberal Studies and English majors and pre-majors only,
ENGL 317,Professional and Technical Writing,3,,,Score of 11 or higher on the GWAR Placement Examination or completion of the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Course,
ENGL 318,Theory of Fiction and Film,3,,,Completion of GE Foundation courses; upper-division standing,
ENGL 340,American Indian Literature,3,,,GE Foundation requirements,
ENGL 363,Shakespeare I,4,,,ENGL 100B or GE English Composition (Area 1A); GE Foundation requirements,
ENGL 366,Queer Literature and Queer Reading,3,,,GE foundations and completion of at least 60 units,GE foundations and completion of at least 60 units
ENGL 370,Chicana/o and Latina/o Literature,3,,,GE Foundation and upper-division standing,
ENGL 372,Comedy in the United States,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
ENGL 375,U.S. Ethnic Writers,3,,,ENGL 100B or GE English Composition (Area 1A); GE Foundation requirements,
ENGL 380,Approaches to English Studies,4,,,ENGL 180 or equivalent,
ENGL 382,Women and Literature,3,,,GE Foundation requirements,
ENGL 383,Science and Science Fiction,3,,,Completion of G,
ENGL 385,The Short Story,3,,,ENGL 100B or GE English Composition (Area 1A); GE Foundation requirements,
ENGL 386,Poetry,3,,,ENGL 100B or GE English Composition (Area 1A); GE Foundation requirements,
ENGL 387,Comics and Graphic Narratives,3,,,G,
ENGL 416,Technical Editing,4,,,GE Foundation requirements,
ENGL 417,Proposal Writing,3,,,GE Foundation requirements,
ENGL 418,Manual Writing,3,,,GE Foundation requirements,
ENGL 419,"Writing in Science, Social Science, and Technology",3,,,GE Foundation requirements,
ENGL 442,Sexing Chicana Literature,3,,,ENGL 100B or GE English Composition (Area 1A) and upper-division standing or consent of instructor,
ENGL 444,Literature and Environment,3,,,"GE Foundation, one or more Explorations courses, and upper-division standing",
ENGL 460,Anglophone Postcolonial Literature,3,,,GE Foundation Requirements and upper-division standing,
ENGL 463,Shakespeare II,3,,,ENGL 363,
ENGL 469,Selected Topics - Major English Writers,4,,,At least senior standing and 12 units of upper-division ENGL (including ENGL 380 ),
ENGL 471A,African American Literature to Reconstruction,3,,,,Senior standing or consent of instructor
ENGL 471B,African American Literature since Reconstruction,3,,,,Senior standing or consent of instructor
ENGL 479,Selected Topics - Major American Writers,4,,,"At least senior standing , 12 units of upper-division ENGL (including ENGL 380 )",
ENGL 482,Literature for Adolescents,4,,,One college course in literature,
ENGL 488,Selected Topics in Rhetoric and Writing Studies,3,,,ENGL 100B or GE English Composition (Area 1A),
ENGL 491,Applied Technical Writing,,,,Admission to Certificate Program in Technical and Professional Communication,
ENGL 492A,Internship Technical ‑ Professional Writing and Editing,,,,Admission to Certificate Program in Technical and Professional Communication,
ENGL 492B,Internship Technical ‑ Professional Writing and Editing,,,,Admission to Certificate Program in Technical and Professional Communication,
ENGL 493,Professional Preparation for Writers,3,,,"Upper division standing, admission to the Professional Writing Certificate (PWC) program and completion of the PWC Area I requirements ( ENGL 416 , ENGL 417 , ENGL 418 , ENGL 419 ) OR permission of instructor",
ENGL 494,Guided Project in Professional/Technical Writing,3,,,"Upper division standing, admission to the Professional Writing Certificate (PWC) program AND completion of the PWC Area I requirements ( ENGL 416 , ENGL 417 , ENGL 418 , ENGL 419 )",
ENGL 495,Professional Writing Certificate Portfolio,3,,,"Upper division standing, admission to the Professional Writing Certificate (PWC) program AND completion of the PWC Area I requirements ( ENGL 416",
ENGL 496A,RipRap Literary Journal - Producing a Literary Magazine,3,,,GE Foundation,
ENGL 496B,RipRap Literary Journal - Producing a Literary Magazine,3,,,GE Foundation,
ENGL 497,Theories and Practices of Individualized Writing Instruction,3,,,Consent of instructor,
ENGL 499,Directed Studies,,,,Consent of instructor,
ENGL 505A,Seminar in Prose Writing,4,,,Admission to the MFA in Creative Writing,
ENGL 505B,Seminar in Prose Writing,4,,,Admission to the MFA in Creative Writing and ENGL 505A,
ENGL 506A,Seminar in Poetry Writing,4,,,Admission to the MFA in Creative Writing,
ENGL 506B,Seminar in Poetry Writing,4,,,Admission to the MFA in Creative Writing and ENGL 506A,
ENGL 550,Old English Language and Literature,4,,,Consent of instructor,
ENGL 551,Middle English Language and Literature,4,,,Consent of instructor,
ENGL 560,Anglophone Postcolonial Literature,3,,,"GE Foundation Requirements Survey of literature of various genres written in English in countries other than the United States or Great Britain, often in former colonies of the British Empire",
ENGL 571A,African American Literature to Reconstruction,3,,,,Graduate standing or consent of instructor
ENGL 571B,African American Literature since Reconstruction,3,,,,Graduate standing or consent of instructor
ENGL 596A,RipRap Literary Journal - Producing a Literary Magazine,3,,,Must be a student registered in MFA in Creative Writing or MA in English,
ENGL 596B,RipRap Literary Journal - Producing a Literary Magazine,3,,,Must be a student registered in MFA in Creative Writing or MA in English,
ENGL 598,Directed Studies,,,,"Baccalaureate degree, consent of instructor",
ENGL 605A,Advanced Seminar in Prose Writing,4,,,"Admission to the MFA in Creative Writing, ENGL 505A , and ENGL 505B",
ENGL 605B,Advanced Seminar in Prose Writing,4,,,"Admission to the MFA in Creative Writing, ENGL 505A , ENGL 505B , and ENGL 605A",
ENGL 606A,Advanced Seminar in Poetry Writing,4,,,"Admission to the MFA in Creative Writing, ENGL 506A , and ENGL 506B",
ENGL 606B,Advanced Seminar in Poetry Writing,4,,,"Admission to the MFA in Creative Writing, ENGL 506A , ENGL 506B , and ENGL 606A",
ENGL 652,Seminar in the English Renaissance,4,,,,ENGL 696
ENGL 653,Seminar in the Age of Milton,4,,,,ENGL 696
ENGL 655,Seminar in Restoration and Eighteenth-Century Literature,4,,,,ENGL 696
ENGL 656,Seminar in Romantic Literature,4,,,,ENGL 696
ENGL 657,Seminar in Victorian Literature,4,,,,ENGL 696
ENGL 659,Seminar in Twentieth-Century English Literature,4,,,,ENGL 696
ENGL 671,Digital Rhetoric,4,,,,ENGL 696
ENGL 672,Seminar in the Nineteenth-Century American Renaissance,4,,,,ENGL 696
ENGL 673,Seminar in American Realism,4,,,,ENGL 696
ENGL 674,Seminar in Twentieth-Century American Literature,4,,,,ENGL 696
ENGL 681,Selected Topics - Seminar in Major Authors,4,,,,ENGL 696
ENGL 683,Selected Topics - Seminar in English Studies,4,,,,ENGL 696
ENGL 684,Seminar in Advanced Literary Theory,4,,,Completion of ENGL 696,
ENGL 685,Seminar in Rhetorical History and Theory,4,,,,ENGL 696
ENGL 697,Directed Research,,,,ENGL 696 and consent of instructor,
ENGL 698,Thesis,,,,ENGL 696 and consent of instructor,
ENGR 101,Introduction to the Engineering Profession,1,,,Freshman standing or consent of instructor,MATH 111 or MATH 113 or MATH 122 Freshman orientation seminar on careers in engineering
ENGR 101H,Introduction to the Engineering Profession,1,,,,MATH 111 or MATH 113 or MATH 122 or MATH 123 or MATH 224
ENGR 102,Academic Success Skills,1,,,ENGR 101 with a grade of “C” or better,
ENGR 102H,Academic Success Skills,1,,,ENGR 101 or ENGR 101H with a grade of “C” or better,
ENGR 130,"Health, Energy, Environment, Transportation (HEET)",3,,,"Completion of high school classes in geometry, algebra, chemistry, and environmental sciences",
ENGR 170,Introduction to Solid Modeling and Engineering Graphics,2,,,Knowledge of geometry and intermediate algebra,
ENGR 203,Engineering Problems and Analysis,3,,,MATH 122 with a grade of “C” or better; Corequisite: ENGR 203L,ENGR 203L
ENGR 203L,Engineering Problems and Analysis Laboratory,1,,,MATH 122 with a grade of “C” or better; Corequisite: ENGR 203,ENGR 203
ENGR 302,Energy and Environment: A Global Perspective,3,,,G,
ENGR 310,Business Communications in Engineering Profession,3,,,"GWAR Requisites: WPE score of 8, 9, or 10, or ENGL 301A with a grade of “C” or better or student group",
ENGR 340,Guitar Electronics: Engineering Sound,3,,,"Upper division standing, GE Foundation requirements, one course from G",
ENGR 350,"Computers, Ethics and Society",3,,,Completion of at least 60 units,
ENGR 361,Scientific Research Communication,,,,G,
ENGR 370,Astronautics and Space,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
ENGR 390,Information and Communication Technology for Sustainability,3,,,Completion of GE Foundation requirements and upper-division standing,"ENGR 350 or other ethics course, or consent of instructor Information and communication technology and Sustainability"
ENGR 392,"Water: People, Politics, and Processes",3,,,GE Foundation requirements,
ENGR 492B,Internship In Engineering,,,,"Major in the College of Engineering, completion of 9 units of upper division COE coursework, a 2",
ENGR 498H,Honors Thesis,,,,Senior standing,
ENGR 691,Curricular Practical Training,1,,,"Graduate Standing, Completion of 18 units of graduate work, Advancement to Candidacy, and good standing",
ENGR 790,Selected Topics in Engineering,,,,MS or equivalent and formally admitted to the Ph,
ENGR 796,Doctoral Seminar,2,,,Graduate Standing,
ENGR 797A,Preparation for Ph.D. Preliminary Examinations,,,,Graduate Standing,
ENGR 797B,Preparation for Ph.D. Qualifying Examination,,,,Graduate Standing,
ENGR 797C,Research for Ph.D. Dissertation,,,,Graduate Standing,
ENGR 798,Doctoral Dissertation,,,,Successful completion of the Ph,
ENV 411,Design for Sustainability,3,,,"C E 335 , MAE 330 , and CH E 433 , all with grades of “C” or better",
ENV 415,"Indoor Air Quality, Design, Construction, and Commissioning",3,,,"C E 335 and MAE 330 , both with a grade of “C” or better",
ENV 462,Solid Waste Management and Landfill Design,3,,,C E 364 with a grade of “C” or better,
ENV 463,Environmental Microbiology,3,,,"C E 364 , C E 364L , and BIOL 201 all with a grade of “C” or better",
ENV 465,Water Quality Control and Recycling,3,,,C E 364 with a grade of “C” or better,
ENV 480,Environmental Assessment Report Writing,1,,,"ENGL 100B or GE English Composition (Area 1A), C E 364 and C E 364L all with a grade of “C” or better",
ENV 490,Senior Design Projects,3,,,Completion of all 300-level and lower-division courses in the program and senior standing,
ERTH 106,Earth Science for Teachers,4,,,Completion of or concurrent enrollment in course that fulfills GE 1A requirement,
ERTH 150,Geology of Parks,4,,,"One GE Foundation course (GE categories 1A, 1B, 1C, or 2)","One GE Foundation course (GE categories 1A, 1B, 1C, or 2)"
ERTH 160,Introduction to Oceanography,3,,,,"ERTH 160L Origin and extent of oceans, nature of ocean floor, and cause and effect of currents, tides, and waves; and life in the ocean"
ERTH 160L,Introduction to Oceanography Laboratory,1,,,,Previous credit or concurrent registration in ERTH 160
ERTH 240,Historical Geology,4,,,"ERTH 106 or both ERTH 102 , ERTH 104 or both ERTH 110 , ERTH 104",
ERTH 250,Introduction to Geologic Field Methods,3,,,ERTH 102 with ERTH 104 or ERTH 105 ; or ERTH 110 with ERTH 104 or ERTH 105 ; or ERTH 106 ; all with grades of “C” or better,
ERTH 280,Water Resources and Society,3,,,"ERTH 102 , ERTH 104",
ERTH 300,Earth Systems and Global Change,3,,,"GE Foundation requirement, upper division standing, and CHEM 100 or CHEM 111A or ERTH 102 or ERTH 106 or ERTH 110 or ERTH 160 with a grade of “C” or better",
ERTH 301,Earth Science Careers,1,,,"Geology or Earth Systems major, or consent of instructor",
ERTH 310,Environmental Impacts of War,3,,,GEOL 102 or BIO 200 or CHEM 111A or ESP 101 or GEOG 340 or instructor consent,
ERTH 322,Crystallography and Mineralogy,3,,,"GEOL 102 ; CHEM 111A Morphological and structural crystallography, crystal structure, chemistry, classification, origin, occurrence, and association of minerals",
ERTH 326,Optical Mineralogy,1,,,GEOL 102 ; CHEM 111A,
ERTH 339,Introduction to Geomorphology,3,,,ERTH 102 with ERTH 104 or ERTH 105 ; or ERTH 106 ; or GEOG 140,
ERTH 340,Climate and Human History,3,,,Any lower division GE science course or GEOG 340 or instructor consent,
ERTH 341,Paleontology and Biostratigraphy,4,,,ERTH 240 and GE Biological Science requirement 5B,
ERTH 350,Spring Field Geology,2,,,ERTH 250 and ERTH 443 with grades of “C” or better,ERTH 433
ERTH 363,Earth Materials,4,,,"GEOL 102, GEOL 104, GEOL 240, and CHEM 111B",
ERTH 370,Geology for Engineers,2,,,"C E 200 Earth processes and materials which influence the design, construction and operation of engineering works, construction materials",
ERTH 420,Geologic Writing,3,,,"GE Foundation completed, upper division standing, ERTH 102 , ERTH 104 , ERTH 240 , ERTH 250 ; and at least 6 units of Geology courses at 300-level or above",
ERTH 426,Igneous Metamorphic Petrography Laboratory,1,,,"ERTH 322 and ERTH 326 ; Prerequisite/Corequisite: ERTH 428 Laboratory microscopic analysis of igneous and metamorphic rocks, including fabric and mineral content","ERTH 428 Laboratory microscopic analysis of igneous and metamorphic rocks, including fabric and mineral content"
ERTH 433,Structural Geology,4,,,ERTH 250 and ERTH 322 ; PHYS 151 or PHYS 100A,
ERTH 443,Stratigraphy/Sedimentology,4,,,"GEOL 240 Introduction to sedimentology and stratigraphy, flow mechanics and sedimentary structures, laboratory and field methods or the description and classification of sedimentary rocks, depositional systems, sequence stratigraphy, subsurface stratigraphic methods, sedimentation and tectonics, and preparation of sedimentologic field reports",
ERTH 445,Paleoclimatology,4,,,GEOG 340 or ERTH 240 or ERTH 300 or consent of instructor,
ERTH 450,Summer Field Geology,3,,,"ERTH 350 , ERTH 428 , ERTH 433 , and ERTH 443",
ERTH 460,Introduction to Geophysics,3,,,"PHYS 151 , PHYS 152 ; and MATH 123 , all with a grade of “C” or better",
ERTH 461,Introduction to Geochemistry,3,,,"CHEM 111A or CHEM 112A , CHEM 111B or CHEM 112B , and MATH 123",
ERTH 462,Physics and Chemistry of the Earth’s Interior,3,,,"ERTH 240 , ERTH 428 ; PHYS 152",
ERTH 465,Physical and Chemical Oceanography,3,,,CHEM 111A or CHEM 112A,
ERTH 466,Oceanography Laboratory and Ocean Studies,1,,,,ERTH 465
ERTH 474,Physical Hydrology,3,,,"ERTH 102 , MATH 119A or MATH 122 ; PHYS 100A or PHYS 151",
ERTH 477,Hydrogeology,4,,,ERTH 102 ; CHEM 111A ; PHYS 151 or PHYS 100A ; MATH 122 (Undergraduates enroll in GEOL 477; graduates enroll in ERTH 577,
ERTH 489,Current Topics in Geological Sciences,3,,,Consent of instructor,
ERTH 490,Current Topics in Geological Science,,,,Consent of instructor,
ERTH 496,Undergraduate Research,,,,Consent of instructor Supervised research with a Geological Sciences faculty member,
ERTH 500,Introductory Graduate Seminar,2,,,Graduate standing,
ERTH 524,Sedimentary Petrology,4,,,ERTH 322 and ERTH 443,
ERTH 530,Seminar in Structural Geology and Tectonics,3,,,"ERTH 433 Review of analysis, interpretation and origin of geologic structures, mechanics of rock deformation and of large scale crustal deformation",
ERTH 531,Tectonic Geomorphology,3,,,"ERTH 433 Observation and analysis of Earth surface processes, and development of landforms and landscape",
ERTH 537,California Geology,3,,,Graduate program in Geology or consent of the instructor,
ERTH 541,Seminar on Mass Extinctions,3,,,"ERTH 341 , ERTH 443 , ERTH 461",
ERTH 543,Seminar on Integrated Stratigraphy,3,,,"ERTH 341 , ERTH 443 , ERTH 461",
ERTH 554,Environmental Geochemistry,3,,,CHEM 111B or CHEM 112B ; ERTH 461 ; ERTH 477 ; and consent of instructor,
ERTH 555,Stable Isotopes,3,,,"ERTH 102 ; CHEM 111B or CHEM 112B Fractionation of stable isotopes, mass spectrometry, application of stable isotopes to geologic, ecologic, and archaeological studies such as paleoclimatology, petrologic studies, paleodiet analysis",
ERTH 570,Special Topics in Geology,3,,,Consent of instructor,
ERTH 571,Contaminant Hydrogeology,3,,,"ERTH 102 , ERTH 477 / ERTH 577 ; CHEM 111A ; PHYS 151 or PHYS 100A ; MATH 122 Study and prediction of groundwater pollution transport, reaction, and remediation",
ERTH 574,Physical Hydrology,3,,,"ERTH 102 , MATH 119A or MATH 122 ; PHYS 100A or PHYS 151",
ERTH 575,Advanced Topics in Sedimentology,3,,,Consent of instructor,
ERTH 577,Hydrogeology,4,,,"ERTH 102 , ERTH 104 ; CHEM 111B ; PHYS 152 or PHYS 100B ; MATH 123",
ERTH 579,Applied Groundwater Modeling,3,,,"ERTH 102 , ERTH 104 , GEOL 474 / GEOL 574 ; PHYS 151 or PHYS 100A ; MATH 122",
ERTH 582,Petroleum Geology and Well Log Analysis,3,,,"ERTH 240 , ERTH 443",
ERTH 697,Directed Research,,,,Consent of instructor,
ERTH 698,Thesis,,,,Advanced to candidacy for M,
ES P 200,California Environmental Issues,3,,,,"( ERTH 102 , ERTH 104 OR GEOG 140 or GEOG 130 OR ES P/GEOG 101 ) and ( BIOL 200 or BIOL 211 or ECON 101 ); or instructor consent"
ES P 300,Environmental Law and Policy,3,,,ES P 200 and upper division standing; or consent of instructor,
ES P 330,California Ecosystems,3,,,GEOG 101 or GEOG 130 or GEOG 135 or GEOG 140 or ES P/GEOG 101 or ES P 200 ; AND GEOG 200 or BIOL 260 ; or instructor consent,
ES P 350,Environmental Politics,3,,,"ES P 200 Co-requisite: ES P 300 This course examines how government agencies, historical land uses, social activism and politics, science, multinational corporations, and cultural institutions have influenced and formed U",
ES P 392,Climate Action and Sustainability at CSULB,3,,,Completion of entire GE Foundation curriculum along with one or more GE Explorations courses and upper-division standing,
ES P 400,Environmental Science and Policy Capstone Project,3,,,BIOL 350 or ES P 330 ; ECON 306 or ECON 462 or C E 406 ; ES P 300 ; GEOG 481 or GEOG 473 ; ERTH 300 ; AND department consent,
ES P 450,Environmental Sustainability and Social Justice,3,,,"Upper division standing An interdisciplinary, project-based examination of environmental sustainability challenges and social justice issues",
ES P 490,Selected Topics in Environmental Science and Policy,3,,,Consent of instructor,
ES P 492,Applied Internship,3,,,Upper division standing,
ES P 499,Environmental Science and Policy Directed Study,,,,Consent of instructor,
ESM 100,"Algebra, Geometry and their Applications",1,,,CSU General Education Mathematics placement,
ETEC 171,Critical Thinking Using Computer Technology,3,,,,Completion/concurrent enrollment in GE Foundation requirement Category A1 English Composition
ETEC 570,E-Learning Design and Development,3,,,"ETEC 523 Introduction to e-learning design and development, including project management, instructional analyses and strategies, software selection, and evaluation",
ETEC 580,Field Experience in Educational Technology,3,,,ETEC 523,
ETEC 695,Seminar in Educational Technology,3,,,Successful completion of all required course work for the Master of Science in Educational Technology and Media Leadership Majors only,
FIL 101,Fundamentals of Filipino,4,,,,One GE Foundation course
FIL 102,Fundamentals of Filipino,4,,,"One GE Foundation course which may be taken concurrently, and competency for FIL 101",
FIL 201,Intermediate Filipino,4,,,FIL 102 or competency equivalent to FIL 102,
FIL 202,Intermediate Filipino,4,,,FIL 201 or competency equivalent to FIL 201,
FIN 300,Business Finance,3,,,"Business majors, Pre-Business majors, Finance minors, Entrepreneurship minors, Asian Studies, Business Economics, and Certificate in Asian Studies, and Applied Mathematics majors",
FIN 310,Personal Finance,3,,,"Finance majors, Pre-Finance majors, and Finance minors only",
FIN 330,Insurance Principles,3,,,"Finance majors, Pre-Finance majors, and Finance minors only",
FIN 340,Real Estate Principles,3,,,"Finance majors, Finance minors, Pre-Finance majors, and Entrepreneurship minors only",
FIN 350,Investment Principles,3,,,FIN 300 with a grade of “C” or better,
FIN 360,Capital Markets,3,,,"Finance majors, Pre-Finance majors, and Asian Studies majors only",
FIN 400,Intermediate Financial Management,3,,,"Finance majors, minors and FIN 300 with a grade of “C” or better",
FIN 450,Portfolio Analysis,3,,,"FIN 350 and Finance majors, Finance minors, and Applied Mathematics majors",
FIN 460,Management in Financial Institutions,3,,,"FIN 300 with grade of “C” or better and Finance majors, Finance minors, Applied Math majors, or Asian Studies majors",
FIN 470,Seminar in Financial Management,3,,,FIN 400 and Finance majors and minors,
FIN 480,Derivatives,3,,,"FIN 350 and Finance majors, Finance minors, Applied MATH majors",
FIN 485,Fixed Income Securities,3,,,"FIN 350 and Finance majors, Finance minors, Applied MATH majors",
FIN 490,International Finance,3,,,"FIN 300 with a “C” or better and Finance & International Business majors and minors, Applied MATH majors",
