course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
CHEM 441A,Biological Chemistry,3,,,"BIOL 212 , CHEM 220B and either CHEM 320L or CHEM 223B all with a grade of “C” or better",
CHEM 441B,Biological Chemistry,3,,,CHEM 441A with a grade of “C” or better,
CHEM 442,Methods in Biochemistry,2,,,CHEM 361 and CHEM 441A both with grades of C or better,
CHEM 443,Biochemistry Laboratory,4,,,CHEM 441A and CHEM 361 ; all with a grade of “C” or better,
CHEM 448,Fundamentals of Biological Chemistry,3,,,CHEM 220B or CHEM 227 either with a grade of “C” or better,
CHEM 449,Nutritional Biochemistry Laboratory,1,,,CHEM 448 with a grade of “C” or better,
CHEM 461,Chemistry Capstone,1,,,,Department consent
CHEM 480,Biomolecular Modeling and Simulation,3,,,"CHEM 220B or CHEM 227 , MATH 119B or MATH 123 , and PHYS 100B or PHYS 152 , all with a grade of “C” or better",
CHEM 485,Special Topics in Materials Chemistry,3,,,"CHEM 220B and CHEM 331 and CHEM 385 or consent of instructor Areas of current interest in materials chemistry with introduction to principles of materials synthesis, characterization, and application",
CHEM 496,Undergraduate Directed Research,,,,Consent of instructor,
CHEM 498,Senior Thesis,3,,,Major GPA 3,
CHEM 498H,Senior Thesis - Honors,,,,"At least one unit of CHEM 496 with a grade of “A”; admission into the Honors in Chemistry program, and consent of instructor",
CHEM 595A,Colloquium in Biochemistry,1,,,Graduate standing or consent of instructor,
CHEM 595B,Colloquium in Organic Chemistry,1,,,Graduate standing or consent of instructor,
CHEM 595C,"Colloquium in Analytical, Physical and Inorganic Chemistry",1,,,Graduate standing or consent of instructor,
CHEM 697,Directed Research,,,,Arrangement with instructor,
CHEM 697C,Directed Research,,,,Arrangement with Instructor Continuation of laboratory work supervised on an individual basis,
CHEM 698,Thesis,,,,Advancement to candidacy for M,
CHIN 101,Fundamentals of Chinese,4,,,"One GE Foundation course which may be taken concurrently, or formal prerequisites and/or competency equivalent for CHIN 101",
CHIN 102,Fundamentals of Chinese,4,,,"One GE Foundation course which may be taken concurrently, or formal prerequisites and/or competency equivalent for advanced study in Chinese",
CHIN 201,Intermediate Chinese,4,,,"CHIN 102; GE Foundation requirements, or formal prerequisites and/or competency equivalent for advanced study in Chinese",
CHIN 202,Intermediate Chinese,4,,,"CHIN 201; GE Foundation requirements, or formal prerequisites and/or competency equivalent for advanced study in Chinese",
CHIN 301,Advanced Chinese,3,,,CHIN 202 or its equivalent,
CHIN 370,Chinese Literature in English Translation,3,,,GE Foundation requirements,
CHIN 380,Languages and Dialects in China,3,,,CHIN 102 or equivalent,
CHIN 390,Topics in Chinese Cultural Studies,3,,,Upper-division standing,
CHIN 462,Contrastive Analysis of Chinese and English,3,,,Upper-division standing,
CHIN 481,Principles and Practice of Teaching Chinese,3,,,Upper-division standing,
CHIN 499,Directed Studies in Chinese,,,,Consent of instructor,
CHIN 561,Structure of Modern Chinese Language,3,,,Consent of instructor,
CHIN 562,Contrastive Analysis of Chinese and English,3,,,Consent of instructor,
CHIN 599,Directed Studies in Chinese,,,,Consent of instructor,
CHLS 104A,Composition I,3,,,CSU General Education Written Communication Placement,
CHLS 119,Introduction to Racial and Ethnic Studies,3,,,,One GE Foundation course Survey of race and ethnic relations in the U
CHLS 300,Chicano History,3,,,GE Foundation requirements,
CHLS 305,Chicana/o and Latina/o California History,3,,,GE Foundation Requirements,
CHLS 319,Racial and Ethnic Experience in the United States,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage Critical examination of race and ethnic relations in U",
CHLS 330,Critical Issues in Chicana and Latina Studies,3,,,Upper division standing or consent of instructor,
CHLS 335,Asian and Latino Immigration Since World War II,3,,,"GE Foundation requirements, one or more Explorations courses, and upper-division standing",
CHLS 341,Asian American and Chicano/Latino Cinema,3,,,GE Foundation requirements,
CHLS 350,The Latino Population in the United States,3,,,GE Foundation and one Explorations course,
CHLS 352,Central American and Caribbean Peoples in California,3,,,GE Foundation and one Explorations course,
CHLS 360,Chicana/o and Latina/o Rhetoric,3,,,Score of 11 or higher on the GWAR Placement Exam,
CHLS 370,Chicana/o and Latina/o Literature,3,,,GE Foundation and upper-division status,
CHLS 380,Chicano/Latino Theatre,3,,,Upper-division standing Explores evolution of Chicano/a-Latino/a Theatre within sexual/ethnic/cultural identity context,
CHLS 390,The U.S.-Mexico Borderlands: Historic and Literary Images,3,,,"GE Foundation requirements, one or more Explorations courses, and upper-division standing",
CHLS 400,Chicana/o and Latina/o Politics in the U.S.,3,,,Upper-division standing and GE Foundation requirements,
CHLS 411,Archival Quest: Reclaiming Latinx Rhetorics,3,,,Score of 11 or higher on the GWAR Placement Examination or completed the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Capstone,
CHLS 412A,Centralizing Latinx Narratives: Seminar in Writing Self–Autoethnography,3,,,,Completion of at least 60 units or consent of instructor
CHLS 415,Latina Women in the United States,3,,,Junior standing or consent of instructor,
CHLS 430,"The Latino Transnational Experience in the Caribbean: Empire, Reform and Revolution",3,,,Upper division standing or consent of instructor,
CHLS 445,Latinas and Revolution,3,,,,ENGL 100B or GE English Composition 1A and upper-division standing
CHLS 450,1492 and Beyond,3,,,"GE Foundation requirements, completion of one or more Exploration courses and upper-division standing",
CHLS 470,Latinas/Latinos: Health Status and Health Care Access,3,,,"GE Foundation requirements, one or more Explorations courses, and upper-division standing",
CHLS 490,Selected Topics in Chicano and Latino Studies,,,,Consent of instructor,
CHLS 498,Senior Colloquium,3,,,Consent of the instructor,
CHLS 499,Directed Studies,,,,Consent of instructor,
CHLS 511,Archival Quest: Reclaiming Latinx Rhetorics,3,,,Graduate standing in Comparative Ethnic Studies or consent of instructor,
CHLS 522,Latinx Life Writing–Autoethnography,3,,,Graduate standing in Comparative Ethnic Studies or consent of instructor Students practice autoethnography as an act of writing about self to explore and understand one’s culture,
CINE 101,Understanding Film,3,,,"Enrollment in, or completion of, at least one GE Foundation An introduction to the world of cinema that focuses on the fundamental vocabulary of film analysis, as well as the critical issues in and around cinema, including ideology, representation, genre, authorship, and media industries","Enrollment in, or completion of, at least one GE Foundation An introduction to the world of cinema that focuses on the fundamental vocabulary of film analysis, as well as the critical issues in and around cinema, including ideology, representation, genre, authorship, and media industries"
CINE 170,On-Set Safety and Best Practices,3,,,CINE 100; CINE Pre-Major only,CINE 100; CINE Pre-Major only
CINE 201,Film History I: Origins to 1960,3,,,Completion of GE Foundation Courses with a “C” or better,
CINE 202,Film History II: 1960 to Present,3,,,CINE 101 or CINE 299 with a “C” or better; CINE 201 with a “C” or better; CINE Major or Pre-Major or CINE Minor only; Sophomore standing,
CINE 205,Film History,3,,,"CINE 299 ; Cinematic Arts Pre-major, major, or minor status; English Communication (GE Area 1A) Foundation course; sophomore standing",
CINE 206,History of Broadcasting,3,,,"CINE 299 ; CINE Pre-major, major, or minor status; English Communication (GE Area 1A) Foundation course; sophomore standing",
CINE 207,Introduction to Screenwriting,3,,,CINE 101 or CINE 299 with a “C” or better; CINE 201 or CINE 205 with a “C” or better; CINE Major or Pre-Major or CINE Minor only; Sophomore standing,
CINE 210,"Sight, Sound & Story",3,,,,CINE 170 or CINE 370 with a “C” or better and CINE 272 with a “C” or better; CINE Major or Pre-Major only; Sophomore standing
CINE 220,The Visual Story,3,,,CINE 210 or CINE 208 with a “C” or better; CINE Major or Pre-Major only,CINE 170 or CINE 370 with a “C” or better; Sophomore standing
CINE 272,Editing I Lab,1,,,,CINE 208 or CINE 210 with a “C” or better; CINE Major or Pre-Major only
CINE 299,Media Aesthetics,3,,,"FEA Pre-major, major or minor status",
CINE 300,Orientation to Cinematic Arts,2,,,"Enrollment in, or completion of, at least one GE Foundation; CINE Major / Pre-Major","Enrollment in, or completion of, at least one GE Foundation; CINE Major / Pre-Major"
CINE 301,Critical Debates in Film and Media,3,,,CINE 101 or CINE 299 with a “C” or better; Junior or Senior standing,
CINE 305,Production Workshop I,3,,,CINE 208 or CINE 210 with a “C” or better; CINE Major only; Junior or Senior standing,
CINE 309,Production I: Cinematography,3,,,,CINE 208
CINE 310,The World and Culture Through Film,3,,,CINE 201 or CINE 202 or CINE 205 with a “C” or better; CINE 101 or CINE 299 with a “C” or better; CINE Major or minor only; Junior or Senior standing,
CINE 315,Digital Culture,3,,,Completion of GE Foundation courses with “C” or better,
CINE 322,Experimental Filmmaking,3,,,Major status or consent of instructor; CINE 208 or CINE 305 ; Junior standing Workshop in production of experimental films,
CINE 323,Cinematic Lighting,4,,,CINE 208 or CINE 210 or CINE 220 with a “C” or better; CINE Cinematography sub-plan or CINE General Studies sub-plan only,CINE 170 or CINE 370 with a “C” or better
CINE 327,Producing I,3,,,,CINE 305 or CINE 336 with a “C” or better; CINE Production Management sub-plan or CINE Producing sub-plan or CINE General Studies sub-plan; Junior or Senior standing
CINE 328,Lighting,3,,,CINE 309 ; FEA Narrative Production option,
CINE 336,Production II: Film Production,3,,,,CINE 328 ; FEA Narrative Production option only; Junior or Senior standing
CINE 337,Digital Arts Production,3,,,CINE Postproduction sub-plan or CINE minor; Completion of GE Foundation courses; Junior or Senior standing,
CINE 340,Production III: Advanced Production A,3,,,CINE 336 ; CINE Production & Directing sub-plan; Junior or Senior standing,
CINE 344,Directing I,3,,,CINE 305 with a “C” or better; CINE Directing or CINE Postproduction or General Studies CINE sub-plan,
CINE 345,Directing II,3,,,CINE 344 ; CINE Directing sub-plan,
CINE 347,Introduction to Visual Effects,3,,,CINE 415 or CINE 272 with “C” or better; CINE Postproduction or General Studies CINE sub-plan; Junior or Senior standing,
CINE 348,Acting for Filmmakers,3,,,CINE 202 and CINE 220 ; CINE Major only,CINE 305
CINE 350,Hollywood Does Rome,3,,,CLSC 100 or CLSC 101 or CLSC 202 or consent of instructor,
CINE 355,Introduction to Documentary Filmmaking,4,,,CINE 380 and CINE 374 with “C” or better; CINE Documentary Filmmaking or CINE General Studies sub-plan,CINE 380 and CINE 374 with “C” or better; CINE Documentary Filmmaking or CINE General Studies sub-plan
CINE 362,Black Cinemas,3,,,Completion of GE Foundation courses with “C” or better,
CINE 363,Queer Film and Media,3,,,Completion of GE Foundation courses with “C” or better,
CINE 364,Cinemas of Rebellion and Resistance,3,,,Completion of GE Foundation courses with “C” or better,
CINE 370,On-Set Safety and Best Practices,3,,,CINE Majors only; Junior or Senior standing,CINE Majors only; Junior or Senior standing
CINE 374,Editing Documentary,3,,,CINE 272 with “C” or better; CINE Documentary Filmmaking or PostProduction or CINE General Studies sub-plan,
CINE 380,Documentary History and Theory,3,,,"CINE 101 or CINE 299 with a “C” or better, completion of at least 60 units",
CINE 381,Directing the Documentary,3,,,,CINE 380 and CINE 415 ; FEA Creative Nonfiction Production sub-plan; Junior or Senior standing
CINE 384,Film Festival Experience & Analysis,3,,,CINE Documentary Filmmaking sub-plan; and consent of instructor,CINE 381
CINE 385,Collaborative Script Development,3,,,CINE 305 with a “C” or better; CINE Screenwriting or CINE Directing sub-plan or CINE Producing sub-plan; Junior or Senior standing,
CINE 395,Film Genres,3,,,Completion of GE Foundation courses with “C” or better,
CINE 416,Editing II,4,,,CINE 415 or CINE 272 with “C” or better; CINE Postproduction or CINE General Studies sub-plan; or consent of instructor,
CINE 417,Editing III,4,,,CINE 416 with “C” or better; Postproduction sub- plan; Junior or Senior standing,
CINE 418,Color Correction,3,,,CINE 415 or CINE 416 or CINE 323 with “C” or better,
CINE 419,The Writers Room,3,,,CINE 409,
CINE 420,Advanced Audio,3,,,CINE 320 with a “C” or better; CINE Posproduction sub-plan only; Junior or Senior standing,
CINE 424,Production Workshop III,3,,,CINE 422 or CINE 416 ; CINE Postproduction sub-plan or CINE Directing sub-plan or CINE Producing sub-plan,
CINE 425,Advanced Cinematography II,4,,,,CINE 422
CINE 426,Critical Television Studies and Culture,3,,,Completion of GE Foundation courses with “C” or better,
CINE 427,Producing II: Producing Feature Films,3,,,CINE 327 ; CINE major or minor; Junior or Senior standing,
CINE 428,Korean Cinema,3,,,Completion of GE Foundation courses with “C” or better,
CINE 429,Japanese Cinema,3,,,Completion of GE Foundation courses with “C” or better,
CINE 437,3D Computer Generated Imagery,3,,,CINE 337 or CINE 347 with a “C” or better,
CINE 438,Television Studio Directing,3,,,CINE 338 ; FEA Broadcast Production or FEA Production Management sub-plan or FEA minor; Junior or Senior standing,
CINE 445,Cinema and Migration,3,,,Completion of GE Foundation courses with “C” or better,
CINE 452,Film and Media Theory,3,,,CINE 301 or CINE 310 with a ‘C’ or better; CINE Major only; Junior or Senior standing,
CINE 453,Mind-Game Film,3,,,Completion of GE Foundation courses with “C” or better,
CINE 454,Italian Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
CINE 455,Intermediate Documentary Filmmaking,4,,,"CINE 380 , CINE 374 , and CINE 355 , each with ‘C’ or Better; CINE Documentary Filmmaking sub-plan",
CINE 456,French Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
CINE 457,German Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
CINE 458,Russian Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
CINE 460,Spanish Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
CINE 462,East Asian Cinemas,3,,,Completion of GE Foundation requirements; upper-division standing,
CINE 463,Southeast Asian Cinemas,3,,,Completion of GE Foundation requirements; upper-division standing,
CINE 465,Advanced Documentary Filmmaking,4,,,CINE 455 with ‘C’ or Better; CINE Documentary Filmmaking sub-plan,"CINE 307 , or CINE 323 , or CINE 416"
CINE 471,Senior Seminar in Critical Studies,3,,,CINE 452 with a ‘C’ or better; CINE Critical Studies sub-plan only; Senior standing,
CINE 486,Alternative Media,3,,,GWAR portfolio course or score of 11 or higher on the GWAR Placement Exam,
CINE 490,Special Topics in Cinematic Arts,3,,,"CINE major status, upper-division standing; department consent",
CLSC 250,Race and Ethnicity in the Ancient Mediterranean,3,,,One GE Foundation course,
CLSC 490,Selected Topics in Classics,,,,Consent of instructor,
CLSC 499,Directed Studies,,,,Consent of instructor,
CLSC 598,Directed Readings in Classics,,,,Graduate standing and consent of instructor,
COMM 300,Survey of Rhetorical Theory,3,,,Complete GE Foundation courses,
COMM 301,Communication Criticism,3,,,"COMM 300 and COMM 200 with a “C” or better Analysis and criticism of public communication events including speeches, editorials, advertisements, and mass media from a variety of rhetorical perspectives",
COMM 307,Measurement in Communication Research,3,,,Completion of at least 60 units,
COMM 331,Argumentation and Debate,3,,,Completion of GE Foundation,
COMM 333,Performing Culture,3,,,Completion of GE Foundations,
COMM 335,Persuasive Speaking,3,,,Completion of GE Foundations,
COMM 400,Nonverbal Communication,3,,,Upper-Division standing,
COMM 410,Advanced Concepts in Interpersonal Communication,3,,,COMM 110; upper-division standing,
COMM 411,Interpersonal Conflict Resolution,3,,,"GE Foundation requirements, completion of one or more GE Exploration courses, and upper division standing",
COMM 412,Gender and Communication,3,,,"GE Foundations, completion of one or more GE Exploration courses and upper-division standing",
COMM 414,Communication in Families,3,,,Upper-Division standing,
COMM 415,Rhetoric of Social Movements and Protest,3,,,Upper-Division standing,
COMM 420,Advanced Concepts in Organizational Communication,3,,,Upper-Division standing,
COMM 421,Communication in Bargaining and Negotiation,3,,,Upper Division Standing,
COMM 422,Media Effects,3,,,GE Foundations and Upper-Division standing,
COMM 423,Communication Technologies and Social Media,3,,,Upper-division standing and GE Foundation requirements,
COMM 425,Communication and Violence,3,,,Upper-division standing and GE Foundation requirements Analysis of the role of communication in the prediction and prevention of violence,
COMM 430,Advanced Concepts in Intercultural Communication,3,,,COMM 330 and Upper-Division standing or consent of instructor,
COMM 431,Mediation and Dispute Resolution,3,,,Upper-Division standing,"COMM 330 or COMM 430 , COMM 411 and COMM 421 , or consent of instructor"
COMM 432,Leadership Communication,3,,,Upper-Division standing,
COMM 434,Advanced Oral Presentation Skills,3,,,GE Foundation requirements; one or more GE Exploration courses; and upper-division standing,
COMM 439,Communication and Popular Culture,3,,,Upper-Division standing,
COMM 441,Issues in Freedom of Communication,3,,,"Upper division standing and GE Foundation requirements, and at least two GE Exploration courses",
COMM 442,Campaign Persuasion,3,,,"GE Foundation requirements, upper division standing, and at least two GE Exploration courses",
COMM 444,Positive Communication Principles and Practices,3,,,Upper division standing and GE Foundation requirements,
COMM 449,Studies in Oral Persuasion and Attitude Change,3,,,Upper-Division standing,
COMM 450,Communication Training in Organizations,3,,,Upper-Division standing,
COMM 455,Peer Mentorship and Professional Development,3,,,Upper-division standing,
COMM 490,Selected Topics in Communication Studies,3,,,Upper-Division standing,
COMM 495,Service Learning Internship,3,,,Consent of instructor,
COMM 499,Special Studies,,,,“Permit” required to enroll,
COMM 531,Administering the Forensic Program,3,,,“Permit” required to enroll with consent of instructor,
COMM 590,Selected Topics in Communication Studies,3,,,Consent of instructor,
COMM 646,Quantitative Research Design,3,,,COMM 307 (or equivalent),
COMM 697,Directed Research,,,,"COMM 541 and COMM 546 ; authorization of the department Graduate Advisor, Agreement for Independent Study Course form, consent of instructor",
COMM 698,Thesis,,,,"COMM 541 , COMM 546 , COMM 640 and COMM 646 , authorization of the department Graduate Advisor, Agreement for Independent Study Course form, consent of instructor",
